h,v,BurnedCells,month,year
10.0,2.0,0.01,1.0,2096.0
10.0,2.0,0.69,1.0,2097.0
10.0,2.0,0.95,1.0,2098.0
10.0,2.0,0.0,1.0,2099.0
10.0,2.0,1.61,1.0,2100.0
10.0,2.0,0.03,2.0,2051.0
10.0,2.0,2.75,2.0,2052.0
10.0,2.0,12.5,2.0,2053.0
10.0,2.0,0.0,2.0,2054.0
10.0,2.0,19.2,2.0,2055.0
10.0,2.0,21.54,2.0,2056.0
10.0,2.0,17.02,2.0,2057.0
10.0,2.0,0.94,2.0,2058.0
10.0,2.0,0.0,2.0,2059.0
10.0,2.0,5.81,2.0,2060.0
10.0,2.0,1.76,2.0,2091.0
10.0,2.0,5.06,2.0,2092.0
10.0,2.0,0.0,2.0,2093.0
10.0,2.0,0.02,2.0,2094.0
10.0,2.0,0.02,2.0,2095.0
10.0,2.0,55.89,2.0,2096.0
10.0,2.0,0.52,2.0,2097.0
10.0,2.0,0.01,2.0,2098.0
10.0,2.0,0.0,2.0,2099.0
10.0,2.0,0.0,2.0,2100.0
10.0,2.0,25.95,3.0,2051.0
10.0,2.0,1.18,3.0,2052.0
10.0,2.0,57.53,3.0,2053.0
10.0,2.0,8.56,3.0,2054.0
10.0,2.0,15.02,3.0,2055.0
10.0,2.0,5.1,3.0,2056.0
10.0,2.0,50.44,3.0,2057.0
10.0,2.0,9.17,3.0,2058.0
10.0,2.0,3.61,3.0,2059.0
10.0,2.0,13.66,3.0,2060.0
10.0,2.0,3.89,3.0,2091.0
10.0,2.0,3.84,3.0,2092.0
10.0,2.0,68.61,3.0,2093.0
10.0,2.0,16.09,3.0,2094.0
10.0,2.0,63.11,3.0,2095.0
10.0,2.0,16.18,3.0,2096.0
10.0,2.0,90.64,3.0,2097.0
10.0,2.0,9.16,3.0,2098.0
10.0,2.0,57.97,3.0,2099.0
10.0,2.0,2.89,3.0,2100.0
10.0,2.0,66.47,4.0,2051.0
10.0,2.0,30.7,4.0,2052.0
10.0,2.0,58.17,4.0,2053.0
10.0,2.0,28.23,4.0,2054.0
10.0,2.0,60.45,4.0,2055.0
10.0,2.0,2.36,4.0,2056.0
10.0,2.0,2.59,4.0,2057.0
10.0,2.0,18.55,4.0,2058.0
10.0,2.0,108.09,4.0,2059.0
10.0,2.0,57.69,4.0,2060.0
10.0,2.0,33.17,4.0,2091.0
10.0,2.0,66.24,4.0,2092.0
10.0,2.0,26.02,4.0,2093.0
10.0,2.0,23.09,4.0,2094.0
10.0,2.0,69.46,4.0,2095.0
10.0,2.0,28.1,4.0,2096.0
10.0,2.0,96.27,4.0,2097.0
10.0,2.0,14.51,4.0,2098.0
10.0,2.0,10.25,4.0,2099.0
10.0,2.0,61.74,4.0,2100.0
10.0,2.0,140.86,5.0,2051.0
10.0,2.0,92.67,5.0,2052.0
10.0,2.0,10.26,5.0,2053.0
10.0,2.0,10.93,5.0,2054.0
10.0,2.0,15.09,5.0,2055.0
10.0,2.0,90.36,5.0,2056.0
10.0,2.0,92.92,5.0,2057.0
10.0,2.0,85.87,5.0,2058.0
10.0,2.0,10.2,5.0,2059.0
10.0,2.0,125.12,5.0,2060.0
10.0,2.0,115.98,5.0,2091.0
10.0,2.0,172.8,5.0,2092.0
10.0,2.0,49.35,5.0,2093.0
10.0,2.0,56.19,5.0,2094.0
10.0,2.0,110.58,5.0,2095.0
10.0,2.0,95.77,5.0,2096.0
10.0,2.0,51.73,5.0,2097.0
10.0,2.0,26.87,5.0,2098.0
10.0,2.0,96.42,5.0,2099.0
10.0,2.0,16.84,5.0,2100.0
10.0,2.0,111.39,6.0,2051.0
10.0,2.0,217.86,6.0,2052.0
10.0,2.0,4637.03,6.0,2053.0
10.0,2.0,2129.71,6.0,2054.0
10.0,2.0,1977.32,6.0,2055.0
10.0,2.0,459.73,6.0,2056.0
10.0,2.0,2668.6,6.0,2057.0
10.0,2.0,3243.18,6.0,2058.0
10.0,2.0,446.5,6.0,2059.0
10.0,2.0,1025.41,6.0,2060.0
10.0,2.0,4036.55,6.0,2091.0
10.0,2.0,2694.76,6.0,2092.0
10.0,2.0,4646.13,6.0,2093.0
10.0,2.0,1830.75,6.0,2094.0
10.0,2.0,3463.98,6.0,2095.0
10.0,2.0,4400.22,6.0,2096.0
10.0,2.0,1492.43,6.0,2097.0
10.0,2.0,1184.51,6.0,2098.0
10.0,2.0,4388.5,6.0,2099.0
10.0,2.0,4370.59,6.0,2100.0
10.0,2.0,1515.9,7.0,2051.0
10.0,2.0,4834.48,7.0,2052.0
10.0,2.0,5208.65,7.0,2053.0
10.0,2.0,4620.07,7.0,2054.0
10.0,2.0,4701.82,7.0,2055.0
10.0,2.0,4509.37,7.0,2056.0
10.0,2.0,6406.02,7.0,2057.0
10.0,2.0,3957.19,7.0,2058.0
10.0,2.0,4467.88,7.0,2059.0
10.0,2.0,5707.09,7.0,2060.0
10.0,2.0,5479.24,7.0,2091.0
10.0,2.0,6283.93,7.0,2092.0
10.0,2.0,6429.35,7.0,2093.0
10.0,2.0,7718.82,7.0,2094.0
10.0,2.0,7447.37,7.0,2095.0
10.0,2.0,6401.54,7.0,2096.0
10.0,2.0,7977.55,7.0,2097.0
10.0,2.0,5939.8,7.0,2098.0
10.0,2.0,5750.02,7.0,2099.0
10.0,2.0,6793.75,7.0,2100.0
10.0,2.0,4776.58,8.0,2051.0
10.0,2.0,3589.84,8.0,2052.0
10.0,2.0,4457.32,8.0,2053.0
10.0,2.0,3840.89,8.0,2054.0
10.0,2.0,4208.16,8.0,2055.0
10.0,2.0,6600.2,8.0,2056.0
10.0,2.0,5044.15,8.0,2057.0
10.0,2.0,4833.04,8.0,2058.0
10.0,2.0,3984.53,8.0,2059.0
10.0,2.0,3868.77,8.0,2060.0
10.0,2.0,2107.75,8.0,2091.0
10.0,2.0,5006.43,8.0,2092.0
10.0,2.0,4803.7,8.0,2093.0
10.0,2.0,6469.46,8.0,2094.0
10.0,2.0,3443.09,8.0,2095.0
10.0,2.0,5203.79,8.0,2096.0
10.0,2.0,6263.57,8.0,2097.0
10.0,2.0,5549.24,8.0,2098.0
10.0,2.0,5007.92,8.0,2099.0
10.0,2.0,5310.89,8.0,2100.0
10.0,2.0,1002.98,9.0,2051.0
10.0,2.0,120.82,9.0,2052.0
10.0,2.0,216.84,9.0,2053.0
10.0,2.0,372.2,9.0,2054.0
10.0,2.0,211.96,9.0,2055.0
10.0,2.0,138.72,9.0,2056.0
10.0,2.0,174.44,9.0,2057.0
10.0,2.0,1536.9,9.0,2058.0
10.0,2.0,455.03,9.0,2059.0
10.0,2.0,1384.58,9.0,2060.0
10.0,2.0,1033.51,9.0,2091.0
10.0,2.0,4436.48,9.0,2092.0
10.0,2.0,4223.07,9.0,2093.0
10.0,2.0,3070.23,9.0,2094.0
10.0,2.0,2177.18,9.0,2095.0
10.0,2.0,4131.66,9.0,2096.0
10.0,2.0,2686.97,9.0,2097.0
10.0,2.0,983.1,9.0,2098.0
10.0,2.0,4885.4,9.0,2099.0
10.0,2.0,5444.09,9.0,2100.0
10.0,2.0,337.6,10.0,2051.0
10.0,2.0,173.74,10.0,2052.0
10.0,2.0,5.52,10.0,2053.0
10.0,2.0,130.48,10.0,2054.0
10.0,2.0,135.47,10.0,2055.0
10.0,2.0,1.81,10.0,2056.0
10.0,2.0,89.26,10.0,2057.0
10.0,2.0,88.68,10.0,2058.0
10.0,2.0,6.11,10.0,2059.0
10.0,2.0,4.5,10.0,2060.0
10.0,2.0,89.54,10.0,2091.0
10.0,2.0,10.58,10.0,2092.0
10.0,2.0,13.24,10.0,2093.0
10.0,2.0,93.06,10.0,2094.0
10.0,2.0,2.85,10.0,2095.0
10.0,2.0,92.73,10.0,2096.0
10.0,2.0,94.39,10.0,2097.0
10.0,2.0,119.28,10.0,2098.0
10.0,2.0,88.31,10.0,2099.0
10.0,2.0,97.68,10.0,2100.0
10.0,2.0,7.67,11.0,2051.0
10.0,2.0,11.57,11.0,2052.0
10.0,2.0,78.05,11.0,2053.0
10.0,2.0,12.73,11.0,2054.0
10.0,2.0,0.95,11.0,2055.0
10.0,2.0,9.45,11.0,2056.0
10.0,2.0,57.74,11.0,2057.0
10.0,2.0,64.12,11.0,2058.0
10.0,2.0,1.72,11.0,2059.0
10.0,2.0,158.73,11.0,2060.0
10.0,2.0,2.63,11.0,2091.0
10.0,2.0,82.8,11.0,2092.0
10.0,2.0,81.1,11.0,2093.0
10.0,2.0,137.81,11.0,2094.0
10.0,2.0,14.62,11.0,2095.0
10.0,2.0,137.41,11.0,2096.0
10.0,2.0,7.39,11.0,2097.0
10.0,2.0,82.22,11.0,2098.0
10.0,2.0,5.74,11.0,2099.0
10.0,2.0,4.29,11.0,2100.0
10.0,2.0,77.16,12.0,2051.0
10.0,2.0,0.0,12.0,2052.0
10.0,2.0,0.51,12.0,2053.0
10.0,2.0,0.33,12.0,2054.0
10.0,2.0,0.63,12.0,2055.0
10.0,2.0,2.85,12.0,2056.0
10.0,2.0,1.21,12.0,2057.0
10.0,2.0,57.27,12.0,2058.0
10.0,2.0,0.38,12.0,2059.0
10.0,2.0,2.91,12.0,2060.0
10.0,2.0,80.44,12.0,2091.0
10.0,2.0,1.23,12.0,2092.0
10.0,2.0,1.24,12.0,2093.0
10.0,2.0,25.53,12.0,2094.0
10.0,2.0,80.13,12.0,2095.0
10.0,2.0,4.67,12.0,2096.0
10.0,2.0,90.12,12.0,2097.0
10.0,2.0,4.14,12.0,2098.0
10.0,2.0,3.27,12.0,2099.0
10.0,2.0,3.01,12.0,2100.0
11.0,2.0,75.39,1.0,2051.0
11.0,2.0,4.8,1.0,2052.0
11.0,2.0,1.73,1.0,2053.0
11.0,2.0,3.08,1.0,2054.0
11.0,2.0,37.4,1.0,2055.0
11.0,2.0,77.16,1.0,2056.0
11.0,2.0,74.32,1.0,2057.0
11.0,2.0,3.03,1.0,2058.0
11.0,2.0,24.33,1.0,2059.0
11.0,2.0,5.66,1.0,2060.0
11.0,2.0,51.04,1.0,2091.0
11.0,2.0,53.1,1.0,2092.0
11.0,2.0,104.22,1.0,2093.0
11.0,2.0,33.11,1.0,2094.0
11.0,2.0,2.31,1.0,2095.0
11.0,2.0,34.76,1.0,2096.0
11.0,2.0,42.88,1.0,2097.0
11.0,2.0,74.08,1.0,2098.0
11.0,2.0,32.16,1.0,2099.0
11.0,2.0,20.88,1.0,2100.0
11.0,2.0,37.41,2.0,2051.0
11.0,2.0,50.03,2.0,2052.0
11.0,2.0,2.97,2.0,2053.0
11.0,2.0,1.97,2.0,2054.0
11.0,2.0,40.45,2.0,2055.0
11.0,2.0,62.93,2.0,2056.0
11.0,2.0,8.8,2.0,2057.0
11.0,2.0,70.6,2.0,2058.0
11.0,2.0,29.37,2.0,2059.0
11.0,2.0,17.78,2.0,2060.0
11.0,2.0,42.88,2.0,2091.0
11.0,2.0,39.86,2.0,2092.0
11.0,2.0,62.79,2.0,2093.0
11.0,2.0,30.98,2.0,2094.0
11.0,2.0,66.31,2.0,2095.0
11.0,2.0,18.95,2.0,2096.0
11.0,2.0,33.93,2.0,2097.0
11.0,2.0,25.4,2.0,2098.0
11.0,2.0,11.58,2.0,2099.0
11.0,2.0,4.53,2.0,2100.0
11.0,2.0,4.69,3.0,2051.0
11.0,2.0,66.17,3.0,2052.0
11.0,2.0,186.0,3.0,2053.0
11.0,2.0,147.06,3.0,2054.0
11.0,2.0,102.87,3.0,2055.0
11.0,2.0,93.83,3.0,2056.0
11.0,2.0,80.55,3.0,2057.0
11.0,2.0,61.92,3.0,2058.0
11.0,2.0,105.33,3.0,2059.0
11.0,2.0,90.38,3.0,2060.0
11.0,2.0,87.85,3.0,2091.0
11.0,2.0,52.22,3.0,2092.0
11.0,2.0,63.64,3.0,2093.0
11.0,2.0,138.41,3.0,2094.0
11.0,2.0,79.68,3.0,2095.0
11.0,2.0,97.05,3.0,2096.0
11.0,2.0,135.2,3.0,2097.0
11.0,2.0,57.14,3.0,2098.0
11.0,2.0,65.24,3.0,2099.0
11.0,2.0,71.84,3.0,2100.0
11.0,2.0,354.48,4.0,2051.0
11.0,2.0,143.44,4.0,2052.0
11.0,2.0,163.74,4.0,2053.0
11.0,2.0,120.44,4.0,2054.0
11.0,2.0,46.95,4.0,2055.0
11.0,2.0,27.62,4.0,2056.0
11.0,2.0,84.64,4.0,2057.0
11.0,2.0,641.43,4.0,2058.0
11.0,2.0,176.83,4.0,2059.0
11.0,2.0,91.2,4.0,2060.0
11.0,2.0,132.18,4.0,2091.0
11.0,2.0,255.31,4.0,2092.0
11.0,2.0,99.89,4.0,2093.0
11.0,2.0,119.32,4.0,2094.0
11.0,2.0,67.23,4.0,2095.0
11.0,2.0,710.66,4.0,2096.0
11.0,2.0,289.39,4.0,2097.0
11.0,2.0,63.24,4.0,2098.0
11.0,2.0,72.61,4.0,2099.0
11.0,2.0,93.7,4.0,2100.0
11.0,2.0,483.05,5.0,2051.0
11.0,2.0,314.67,5.0,2052.0
11.0,2.0,365.73,5.0,2053.0
11.0,2.0,282.55,5.0,2054.0
11.0,2.0,365.42,5.0,2055.0
11.0,2.0,227.24,5.0,2056.0
11.0,2.0,413.27,5.0,2057.0
11.0,2.0,384.11,5.0,2058.0
11.0,2.0,182.33,5.0,2059.0
11.0,2.0,518.51,5.0,2060.0
11.0,2.0,335.4,5.0,2091.0
11.0,2.0,266.84,5.0,2092.0
11.0,2.0,431.94,5.0,2093.0
11.0,2.0,557.9,5.0,2094.0
11.0,2.0,556.88,5.0,2095.0
11.0,2.0,249.58,5.0,2096.0
11.0,2.0,385.49,5.0,2097.0
11.0,2.0,360.04,5.0,2098.0
11.0,2.0,253.6,5.0,2099.0
11.0,2.0,282.78,5.0,2100.0
11.0,2.0,2580.96,6.0,2051.0
11.0,2.0,1236.17,6.0,2052.0
11.0,2.0,4349.98,6.0,2053.0
11.0,2.0,3706.17,6.0,2054.0
11.0,2.0,3856.63,6.0,2055.0
11.0,2.0,2025.0,6.0,2056.0
11.0,2.0,5284.14,6.0,2057.0
11.0,2.0,4055.69,6.0,2058.0
11.0,2.0,2087.25,6.0,2059.0
11.0,2.0,3072.95,6.0,2060.0
11.0,2.0,7253.53,6.0,2091.0
11.0,2.0,3088.04,6.0,2092.0
11.0,2.0,3559.82,6.0,2093.0
11.0,2.0,4485.76,6.0,2094.0
11.0,2.0,8083.8,6.0,2095.0
11.0,2.0,6901.84,6.0,2096.0
11.0,2.0,5622.85,6.0,2097.0
11.0,2.0,2809.96,6.0,2098.0
11.0,2.0,2249.85,6.0,2099.0
11.0,2.0,3934.05,6.0,2100.0
11.0,2.0,3944.14,7.0,2051.0
11.0,2.0,7612.42,7.0,2052.0
11.0,2.0,4602.53,7.0,2053.0
11.0,2.0,2666.82,7.0,2054.0
11.0,2.0,7588.94,7.0,2055.0
11.0,2.0,5955.82,7.0,2056.0
11.0,2.0,10466.09,7.0,2057.0
11.0,2.0,5179.64,7.0,2058.0
11.0,2.0,6448.03,7.0,2059.0
11.0,2.0,5200.56,7.0,2060.0
11.0,2.0,8752.47,7.0,2091.0
11.0,2.0,8313.85,7.0,2092.0
11.0,2.0,4753.88,7.0,2093.0
11.0,2.0,7636.36,7.0,2094.0
11.0,2.0,10050.58,7.0,2095.0
11.0,2.0,4613.57,7.0,2096.0
11.0,2.0,11298.14,7.0,2097.0
11.0,2.0,10284.12,7.0,2098.0
11.0,2.0,8488.83,7.0,2099.0
11.0,2.0,10523.2,7.0,2100.0
11.0,2.0,5361.61,8.0,2051.0
11.0,2.0,3047.49,8.0,2052.0
11.0,2.0,1195.77,8.0,2053.0
11.0,2.0,6493.84,8.0,2054.0
11.0,2.0,2548.77,8.0,2055.0
11.0,2.0,4463.22,8.0,2056.0
11.0,2.0,4241.17,8.0,2057.0
11.0,2.0,2788.15,8.0,2058.0
11.0,2.0,3739.83,8.0,2059.0
11.0,2.0,4541.22,8.0,2060.0
11.0,2.0,1815.28,8.0,2091.0
11.0,2.0,2309.56,8.0,2092.0
11.0,2.0,2744.67,8.0,2093.0
11.0,2.0,8391.63,8.0,2094.0
11.0,2.0,4086.96,8.0,2095.0
11.0,2.0,2304.36,8.0,2096.0
11.0,2.0,6838.53,8.0,2097.0
11.0,2.0,5636.35,8.0,2098.0
11.0,2.0,8030.89,8.0,2099.0
11.0,2.0,4379.03,8.0,2100.0
11.0,2.0,1355.0,9.0,2051.0
11.0,2.0,933.39,9.0,2052.0
11.0,2.0,567.69,9.0,2053.0
11.0,2.0,1030.94,9.0,2054.0
11.0,2.0,723.29,9.0,2055.0
11.0,2.0,1155.55,9.0,2056.0
11.0,2.0,1242.97,9.0,2057.0
11.0,2.0,855.33,9.0,2058.0
11.0,2.0,861.43,9.0,2059.0
11.0,2.0,679.49,9.0,2060.0
11.0,2.0,593.94,9.0,2091.0
11.0,2.0,3826.88,9.0,2092.0
11.0,2.0,4031.26,9.0,2093.0
11.0,2.0,978.89,9.0,2094.0
11.0,2.0,1457.4,9.0,2095.0
11.0,2.0,1936.94,9.0,2096.0
11.0,2.0,2916.77,9.0,2097.0
11.0,2.0,882.49,9.0,2098.0
